Republic of Korea, Exposure to risk (period 1x1), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2003           0            221882.66       242252.89       464135.56
  2003           1            249682.47       272834.83       522517.30
  2003           2            288338.11       315308.46       603646.58
  2003           3            300603.85       329529.20       630133.05
  2003           4            299390.87       328504.27       627895.14
  2003           5            315435.26       343899.34       659334.59
  2003           6            324565.89       355985.99       680551.88
  2003           7            331142.32       371470.63       702612.96
  2003           8            331206.74       377096.40       708303.14
  2003           9            332584.10       382033.85       714617.95
  2003          10            339052.97       386457.18       725510.16
  2003          11            337738.36       379431.78       717170.14
  2003          12            310987.73       352373.19       663360.92
  2003          13            301498.06       341092.61       642590.66
  2003          14            297699.27       331695.25       629394.52
  2003          15            292522.67       321917.24       614439.91
  2003          16            296703.27       323706.48       620409.75
  2003          17            306215.73       335254.19       641469.92
  2003          18            310503.20       335082.15       645585.35
  2003          19            340872.40       364102.88       704975.28
  2003          20            379422.64       402049.21       781471.85
  2003          21            406233.79       430106.12       836339.91
  2003          22            415744.45       439809.32       855553.77
  2003          23            406641.01       424799.39       831440.40
  2003          24            376103.60       397578.73       773682.33
  2003          25            365743.55       384361.64       750105.18
  2003          26            378344.92       392931.24       771276.17
  2003          27            380829.92       396315.14       777145.06
  2003          28            405260.65       420872.21       826132.86
  2003          29            432231.77       446612.57       878844.35
  2003          30            440253.92       457287.62       897541.54
  2003          31            449053.52       474138.85       923192.37
  2003          32            456416.12       478864.80       935280.92
  2003          33            454369.45       471722.95       926092.40
  2003          34            459213.34       471539.70       930753.04
  2003          35            448054.89       452430.28       900485.17
  2003          36            412293.86       433505.58       845799.44
  2003          37            406432.08       435090.35       841522.43
  2003          38            416891.60       434561.26       851452.85
  2003          39            398815.90       423900.76       822716.66
  2003          40            409302.34       438548.45       847850.79
  2003          41            445114.61       467417.63       912532.24
  2003          42            462109.97       474018.77       936128.74
  2003          43            447631.14       458380.91       906012.05
  2003          44            409214.09       424814.03       834028.12
  2003          45            387755.99       407125.40       794881.40
  2003          46            369446.13       385486.84       754932.97
  2003          47            362111.13       368696.88       730808.00
  2003          48            341539.01       348302.40       689841.41
  2003          49            292653.54       300623.20       593276.74
  2003          50            288773.58       292275.53       581049.11
  2003          51            262780.91       266570.37       529351.27
  2003          52            230232.51       233639.37       463871.88
  2003          53            240223.38       242919.14       483142.52
  2003          54            242126.52       244005.54       486132.06
  2003          55            245445.53       243627.75       489073.29
  2003          56            223695.88       220160.65       443856.53
  2003          57            189819.34       185716.40       375535.74
  2003          58            190463.14       179527.67       369990.80
  2003          59            202301.20       185247.84       387549.04
  2003          60            230131.66       210467.55       440599.21
  2003          61            235353.96       213577.55       448931.51
  2003          62            205685.18       181885.77       387570.95
  2003          63            201369.38       174350.70       375720.08
  2003          64            198884.63       169211.76       368096.39
  2003          65            186800.63       155529.97       342330.60
  2003          66            179929.10       145862.32       325791.41
  2003          67            176735.64       137941.83       314677.47
  2003          68            169539.47       127180.00       296719.47
  2003          69            154462.52       110763.56       265226.08
  2003          70            143824.36        98228.87       242053.22
  2003          71            133125.10        85719.29       218844.39
  2003          72            124176.54        74074.93       198251.48
  2003          73            120385.91        69656.76       190042.68
  2003          74            112856.56        64314.54       177171.10
  2003          75            104323.19        56756.06       161079.26
  2003          76             91458.28        48723.28       140181.55
  2003          77             81380.14        42193.76       123573.90
  2003          78             73313.39        38827.48       112140.87
  2003          79             70664.51        36781.18       107445.69
  2003          80             68835.77        33289.92       102125.69
  2003          81             60570.66        28241.12        88811.78
  2003          82             49521.87        22795.38        72317.26
  2003          83             41304.84        18690.93        59995.78
  2003          84             35305.01        15246.97        50551.98
  2003          85             31269.14        12381.46        43650.60
  2003          86             27557.65         9934.92        37492.56
  2003          87             22769.66         7599.75        30369.42
  2003          88             18157.90         5681.70        23839.60
  2003          89             14972.20         4377.08        19349.28
  2003          90             12315.86         3435.84        15751.70
  2003          91              9556.09         2621.03        12177.13
  2003          92              7077.94         1941.17         9019.11
  2003          93              5207.06         1424.08         6631.14
  2003          94              3923.38          974.89         4898.27
  2003          95              2853.25          611.21         3464.46
  2003          96              1946.11          381.61         2327.72
  2003          97              1305.66          236.39         1542.04
  2003          98               871.14          144.86         1016.00
  2003          99               608.66           95.34          704.01
  2003         100               426.34           60.89          487.23
  2003         101               268.24           35.12          303.35
  2003         102               164.58           19.39          183.97
  2003         103                98.35           10.26          108.61
  2003         104                57.23            5.23           62.46
  2003         105                32.30            2.23           34.52
  2003         106                17.59            0.72           18.30
  2003         107                 9.27            0.19            9.46
  2003         108                 4.62            0.00            4.62
  2003         109                 2.17            0.00            2.17
  2003         110+                0.98            0.00            0.98
  2004           0            222140.94       240686.06       462827.00
  2004           1            232206.80       253030.57       485237.37
  2004           2            250089.60       273206.27       523295.87
  2004           3            288467.39       315383.07       603850.46
  2004           4            300825.84       329741.89       630567.74
  2004           5            299424.84       328421.88       627846.72
  2004           6            315686.31       344062.70       659749.01
  2004           7            324576.47       355963.72       680540.19
  2004           8            330846.32       371106.94       701953.25
  2004           9            330859.06       376722.39       707581.45
  2004          10            332292.39       381619.56       713911.95
  2004          11            338748.82       386055.15       724803.97
  2004          12            337508.66       379113.41       716622.07
  2004          13            310549.20       351902.72       662451.93
  2004          14            301212.03       340648.20       641860.23
  2004          15            297382.61       331398.16       628780.78
  2004          16            292147.07       321347.69       613494.77
  2004          17            296316.08       323052.79       619368.87
  2004          18            305702.32       334720.44       640422.76
  2004          19            310342.47       334506.55       644849.02
  2004          20            340665.12       363535.84       704200.96
  2004          21            378744.27       401398.16       780142.43
  2004          22            405917.12       429508.09       835425.21
  2004          23            415043.53       439126.24       854169.77
  2004          24            406055.31       423974.54       830029.85
  2004          25            375759.70       396616.99       772376.69
  2004          26            365482.07       383490.20       748972.26
  2004          27            377823.46       391781.55       769605.01
  2004          28            380266.35       395042.57       775308.93
  2004          29            404488.91       419574.03       824062.94
  2004          30            431186.29       445284.45       876470.74
  2004          31            439251.30       455748.39       894999.69
  2004          32            447875.41       472165.92       920041.32
  2004          33            455067.39       476973.24       932040.62
  2004          34            452970.90       469645.55       922616.45
  2004          35            457886.36       469491.73       927378.09
  2004          36            446650.96       450526.16       897177.12
  2004          37            411039.07       431653.72       842692.79
  2004          38            405114.77       432990.57       838105.33
  2004          39            415598.53       432252.57       847851.10
  2004          40            397484.73       421701.04       819185.77
  2004          41            407997.30       436233.73       844231.03
  2004          42            443673.11       464694.07       908367.18
  2004          43            460489.90       471153.39       931643.29
  2004          44            445958.53       455545.11       901503.64
  2004          45            407782.53       422167.53       829950.06
  2004          46            386419.59       404579.70       790999.29
  2004          47            368123.00       382986.56       751109.56
  2004          48            360875.96       366179.73       727055.68
  2004          49            340407.76       345902.53       686310.29
  2004          50            291660.90       298399.95       590060.85
  2004          51            287758.56       290094.91       577853.47
  2004          52            261927.50       264598.84       526526.34
  2004          53            229486.69       231622.60       461109.29
  2004          54            239386.80       240801.20       480187.99
  2004          55            241271.54       241751.39       483022.92
  2004          56            244605.06       241359.96       485965.02
  2004          57            222841.98       217930.70       440772.67
  2004          58            188998.59       183740.77       372739.35
  2004          59            189616.38       177562.78       367179.16
  2004          60            201330.13       182971.10       384301.23
  2004          61            229001.52       207587.55       436589.07
  2004          62            234038.18       210357.29       444395.47
  2004          63            204461.60       178878.30       383339.90
  2004          64            199976.72       171197.80       371174.52
  2004          65            197419.37       165881.10       363300.47
  2004          66            185236.37       152294.54       337530.91
  2004          67            178213.16       142378.81       320591.97
  2004          68            174804.54       134336.36       309140.90
  2004          69            167340.43       123405.65       290746.09
  2004          70            152173.48       107360.37       259533.85
  2004          71            141497.83        94757.57       236255.40
  2004          72            130608.60        82468.50       213077.10
  2004          73            121565.73        70889.19       192454.92
  2004          74            117418.82        66382.32       183801.14
  2004          75            109691.55        60956.77       170648.32
  2004          76            100996.09        53562.42       154558.51
  2004          77             88038.71        45630.75       133669.45
  2004          78             77889.56        39244.51       117134.07
  2004          79             69746.30        35797.09       105543.40
  2004          80             66565.49        32989.02        99554.52
  2004          81             64649.74        30217.77        94867.51
  2004          82             56423.03        25397.80        81820.83
  2004          83             45664.53        20273.26        65937.80
  2004          84             37691.64        16443.63        54135.26
  2004          85             31862.09        13249.82        45111.91
  2004          86             27884.07        10582.66        38466.73
  2004          87             24268.47         8347.26        32615.73
  2004          88             19733.47         6298.83        26032.30
  2004          89             15492.42         4640.77        20133.19
  2004          90             12595.32         3501.06        16096.38
  2004          91             10177.29         2702.04        12879.33
  2004          92              7723.04         2039.34         9762.38
  2004          93              5588.85         1484.63         7073.48
  2004          94              4047.13         1065.09         5112.21
  2004          95              2992.51          714.10         3706.60
  2004          96              2138.81          440.37         2579.18
  2004          97              1428.90          271.14         1700.04
  2004          98               930.30          167.83         1098.14
  2004          99               616.43           99.61          716.04
  2004         100               412.30           60.67          472.97
  2004         101               269.32           38.59          307.91
  2004         102               163.41           21.49          184.90
  2004         103                96.48           11.28          107.75
  2004         104                55.29            5.54           60.83
  2004         105                30.75            2.54           33.29
  2004         106                16.44            0.73           17.18
  2004         107                 8.34            0.00            8.34
  2004         108                 4.03            0.00            4.03
  2004         109                 1.71            0.00            1.71
  2004         110+                0.65            0.00            0.65
  2005           0            206952.97       223205.30       430158.27
  2005           1            232318.93       251033.30       483352.22
  2005           2            232746.62       253480.64       486227.26
  2005           3            250428.87       273448.47       523877.34
  2005           4            288814.50       315585.77       604400.27
  2005           5            300977.35       329879.92       630857.27
  2005           6            299735.77       328650.08       628385.85
  2005           7            315756.54       344113.95       659870.49
  2005           8            324383.49       355673.93       680057.42
  2005           9            330572.88       370792.99       701365.87
  2005          10            330676.06       376445.92       707121.98
  2005          11            332115.80       381319.76       713435.56
  2005          12            338599.93       385874.36       724474.30
  2005          13            337121.58       378658.92       715780.50
  2005          14            310397.01       351473.75       661870.76
  2005          15            300990.91       340348.83       641339.74
  2005          16            297093.12       330846.95       627940.07
  2005          17            291886.00       320772.68       612658.68
  2005          18            296104.91       322598.73       618703.64
  2005          19            305710.43       334266.50       639976.93
  2005          20            310215.18       334053.37       644268.55
  2005          21            340366.46       363140.17       703506.63
  2005          22            378617.39       401106.12       779723.51
  2005          23            405641.69       429161.09       834802.77
  2005          24            415031.26       438684.74       853716.00
  2005          25            406148.97       423541.10       829690.07
  2005          26            375965.57       396359.12       772324.69
  2005          27            365457.14       383091.17       748548.30
  2005          28            377851.84       391316.59       769168.43
  2005          29            380053.05       394748.11       774801.16
  2005          30            404164.57       419229.46       823394.02
  2005          31            430733.10       444635.74       875368.84
  2005          32            438694.45       454794.39       893488.84
  2005          33            447189.95       471302.35       918492.30
  2005          34            454338.01       475905.62       930243.63
  2005          35            452225.77       468587.02       920812.79
  2005          36            457136.82       468473.65       925610.48
  2005          37            445834.32       449403.15       895237.48
  2005          38            410367.91       430337.36       840705.27
  2005          39            404380.19       431592.88       835973.07
  2005          40            414775.21       430916.33       845691.53
  2005          41            396725.52       420249.29       816974.81
  2005          42            407199.33       434558.50       841757.83
  2005          43            442654.30       462784.20       905438.50
  2005          44            459446.91       469212.47       928659.37
  2005          45            445000.14       453485.27       898485.40
  2005          46            406934.82       420319.09       827253.91
  2005          47            385567.01       402704.12       788271.13
  2005          48            367305.28       381077.47       748382.75
  2005          49            360074.73       364190.70       724265.44
  2005          50            339695.13       343954.27       683649.39
  2005          51            290974.04       296603.22       587577.27
  2005          52            287118.43       288356.62       575475.05
  2005          53            261328.30       262792.65       524120.95
  2005          54            228968.26       229891.39       458859.64
  2005          55            238799.73       238878.64       477678.37
  2005          56            240722.34       239900.64       480622.98
  2005          57            243918.03       239329.40       483247.42
  2005          58            222176.03       215997.20       438173.23
  2005          59            188382.52       181954.04       370336.56
  2005          60            188900.07       175712.67       364612.74
  2005          61            200506.16       180886.43       381392.59
  2005          62            227903.09       204850.80       432753.89
  2005          63            232871.10       207215.56       440086.66
  2005          64            203249.67       175919.74       379169.41
  2005          65            198679.60       168162.46       366842.06
  2005          66            195997.32       162711.45       358708.77
  2005          67            183623.84       148926.10       332549.94
  2005          68            176484.83       138897.18       315382.02
  2005          69            172816.34       130710.43       303526.77
  2005          70            165172.27       119767.87       284940.14
  2005          71            149950.48       103797.67       253748.15
  2005          72            139054.08        91296.10       230350.18
  2005          73            128060.22        79161.97       207222.19
  2005          74            118775.91        67702.15       186478.07
  2005          75            114436.76        63085.77       177522.52
  2005          76            106395.16        57690.20       164085.36
  2005          77             97510.14        50295.53       147805.67
  2005          78             84584.42        42591.41       127175.83
  2005          79             74366.20        36333.42       110699.61
  2005          80             66464.50        32614.40        99078.91
  2005          81             62667.83        30001.82        92669.65
  2005          82             60386.88        27248.84        87635.71
  2005          83             52220.45        22642.11        74862.57
  2005          84             41844.15        17883.49        59727.64
  2005          85             34153.67        14351.66        48505.33
  2005          86             28537.76        11388.44        39926.20
  2005          87             24636.08         8932.40        33568.48
  2005          88             21110.80         6922.54        28033.35
  2005          89             16896.57         5128.05        22024.63
  2005          90             13080.34         3710.53        16790.87
  2005          91             10468.61         2758.49        13227.10
  2005          92              8257.85         2097.04        10354.89
  2005          93              6129.27         1562.19         7691.46
  2005          94              4365.21         1124.82         5490.04
  2005          95              3098.40          792.22         3890.62
  2005          96              2243.71          519.23         2762.95
  2005          97              1562.24          311.42         1873.66
  2005          98              1017.72          189.92         1207.63
  2005          99               653.79          115.38          769.18
  2005         100               414.10           65.90          480.01
  2005         101               261.66           40.67          302.33
  2005         102               164.98           25.39          190.37
  2005         103                96.46           13.81          110.26
  2005         104                54.72            6.92           61.64
  2005         105                29.99            3.13           33.12
  2005         106                15.83            1.25           17.08
  2005         107                 7.89            0.20            8.09
  2005         108                 3.57            0.00            3.57
  2005         109                 1.43            0.00            1.43
  2005         110+                0.34            0.00            0.34
  2006           0            201645.39       216707.85       418353.23
  2006           1            216404.72       233023.56       449428.28
  2006           2            232803.85       251480.35       484284.20
  2006           3            233148.48       253751.89       486900.37
  2006           4            250709.73       273659.61       524369.34
  2006           5            288998.50       315791.81       604790.31
  2006           6            301183.70       329997.29       631180.99
  2006           7            299808.49       328682.31       628490.81
  2006           8            315569.25       343864.49       659433.74
  2006           9            324151.66       355387.15       679538.81
  2006          10            330423.99       370556.09       700980.08
  2006          11            330507.04       376174.59       706681.63
  2006          12            331954.34       381109.57       713063.91
  2006          13            338293.89       385419.92       723713.82
  2006          14            336951.25       378261.57       715212.83
  2006          15            310143.43       351149.39       661292.82
  2006          16            300720.67       339881.62       640602.29
  2006          17            296851.07       330337.78       627188.85
  2006          18            291664.53       320308.96       611973.50
  2006          19            295927.46       322185.97       618113.42
  2006          20            305558.61       333827.83       639386.44
  2006          21            310068.11       333697.89       643766.00
  2006          22            340256.61       362966.68       703223.29
  2006          23            378545.52       400847.72       779393.23
  2006          24            405782.81       428831.55       834614.36
  2006          25            415126.51       438369.48       853495.98
  2006          26            406361.16       423334.56       829695.72
  2006          27            376095.45       396089.58       772185.02
  2006          28            365647.67       382857.21       748504.87
  2006          29            377766.34       391184.18       768950.52
  2006          30            380026.55       394656.64       774683.19
  2006          31            403990.73       419002.88       822993.61
  2006          32            430516.07       444294.96       874811.03
  2006          33            438483.21       454442.35       892925.56
  2006          34            446821.45       470802.50       917623.95
  2006          35            453772.35       475315.85       929088.20
  2006          36            451801.81       468041.28       919843.09
  2006          37            456642.70       467817.14       924459.84
  2006          38            445421.08       448533.87       893954.95
  2006          39            409853.54       429465.76       839319.30
  2006          40            403961.74       430826.28       834788.02
  2006          41            414255.38       429953.96       844209.34
  2006          42            396273.20       419104.00       815377.20
  2006          43            406678.18       433280.83       839959.01
  2006          44            442081.15       461443.48       903524.63
  2006          45            458817.84       467534.79       926352.63
  2006          46            444411.98       452088.78       896500.76
  2006          47            406398.43       418753.07       825151.49
  2006          48            385015.57       401103.13       786118.70
  2006          49            366762.60       379358.98       746121.58
  2006          50            359542.55       362467.75       722010.30
  2006          51            339185.93       342218.94       681404.87
  2006          52            290520.65       295079.47       585600.12
  2006          53            286580.51       286617.86       573198.37
  2006          54            260919.70       261106.05       522025.75
  2006          55            228538.11       228299.16       456837.26
  2006          56            238399.97       237219.91       475619.89
  2006          57            240229.57       238171.49       478401.07
  2006          58            243289.04       237446.53       480735.57
  2006          59            221583.38       214125.73       435709.12
  2006          60            187746.95       180308.83       368055.78
  2006          61            188234.16       173870.19       362104.36
  2006          62            199680.68       178721.18       378401.86
  2006          63            226867.60       202114.67       428982.26
  2006          64            231651.01       204189.26       435840.27
  2006          65            202040.04       173072.76       375112.79
  2006          66            197347.30       165051.89       362399.19
  2006          67            194416.04       159340.12       353756.17
  2006          68            181993.97       145537.47       327531.43
  2006          69            174678.61       135365.66       310044.26
  2006          70            170739.28       126882.48       297621.76
  2006          71            162914.01       116023.12       278937.12
  2006          72            147520.51       100181.45       247701.95
  2006          73            136553.60        87836.94       224390.55
  2006          74            125389.34        75787.10       201176.44
  2006          75            115965.50        64510.38       180475.88
  2006          76            111190.52        59791.44       170981.96
  2006          77            102970.63        54289.43       157260.06
  2006          78             93841.43        47025.00       140866.43
  2006          79             81060.31        39540.24       120600.55
  2006          80             71133.13        33809.82       104942.95
  2006          81             62710.96        29735.17        92446.14
  2006          82             58682.07        27110.82        85792.88
  2006          83             56083.11        24383.53        80466.64
  2006          84             48001.79        20026.30        68028.09
  2006          85             38006.33        15601.55        53607.88
  2006          86             30723.15        12364.82        43087.97
  2006          87             25312.64         9676.31        34988.95
  2006          88             21500.60         7442.40        28943.00
  2006          89             18167.56         5640.11        23807.67
  2006          90             14312.61         4105.46        18418.08
  2006          91             10885.33         2944.16        13829.49
  2006          92              8517.60         2156.69        10674.29
  2006          93              6587.10         1608.32         8195.42
  2006          94              4800.41         1184.35         5984.77
  2006          95              3368.06          838.51         4206.57
  2006          96              2341.95          583.78         2925.73
  2006          97              1639.04          369.90         2008.94
  2006          98              1119.16          215.45         1334.61
  2006          99               718.51          130.82          849.33
  2006         100               446.21           76.46          522.66
  2006         101               270.48           42.95          313.43
  2006         102               165.83           25.91          191.74
  2006         103               101.63           15.83          117.46
  2006         104                57.71            8.30           66.02
  2006         105                31.74            3.82           35.56
  2006         106                16.74            1.44           18.18
  2006         107                 8.41            0.34            8.75
  2006         108                 3.85            0.00            3.85
  2006         109                 1.43            0.00            1.43
  2006         110+                0.33            0.00            0.33
  2007           0            215086.41       229513.06       444599.47
  2007           1            211449.12       226994.05       438443.17
  2007           2            216832.83       233443.89       450276.72
  2007           3            233180.31       251764.94       484945.25
  2007           4            233367.94       253966.62       487334.56
  2007           5            250879.13       273780.03       524659.16
  2007           6            289135.15       315929.06       605064.20
  2007           7            301247.04       330010.63       631257.67
  2007           8            299650.38       328485.51       628135.89
  2007           9            315409.10       343632.93       659042.03
  2007          10            323991.11       355166.90       679158.01
  2007          11            330249.20       370347.77       700596.97
  2007          12            330416.48       375999.28       706415.76
  2007          13            331691.39       380802.96       712494.35
  2007          14            338119.50       385158.06       723277.56
  2007          15            336713.47       378010.17       714723.64
  2007          16            309899.97       350850.63       660750.60
  2007          17            300507.26       339473.76       639981.02
  2007          18            296682.38       329912.12       626594.51
  2007          19            291550.70       319967.84       611518.54
  2007          20            295787.53       321834.31       617621.84
  2007          21            305424.40       333600.35       639024.75
  2007          22            309958.26       333631.86       643590.12
  2007          23            340157.48       362734.89       702892.36
  2007          24            378586.06       400569.23       779155.28
  2007          25            405874.02       428603.65       834477.67
  2007          26            415282.76       438132.69       853415.44
  2007          27            406477.62       423018.72       829496.34
  2007          28            376304.39       395864.39       772168.78
  2007          29            365655.28       382737.12       748392.40
  2007          30            377835.82       391158.61       768994.44
  2007          31            379969.91       394535.80       774505.72
  2007          32            403919.50       418827.38       822746.88
  2007          33            430353.10       444104.95       874458.05
  2007          34            438252.06       454231.80       892483.86
  2007          35            446495.57       470472.10       916967.68
  2007          36            453543.44       475000.79       928544.23
  2007          37            451543.44       467640.68       919184.12
  2007          38            456305.49       467282.61       923588.10
  2007          39            445184.69       447863.18       893047.87
  2007          40            409694.69       428945.25       838639.93
  2007          41            403619.84       430186.79       833806.63
  2007          42            414079.72       429250.96       843330.68
  2007          43            395970.63       418346.13       814316.76
  2007          44            406412.97       432387.07       838800.04
  2007          45            441740.24       460396.65       902136.89
  2007          46            458405.99       466528.81       924934.80
  2007          47            444112.55       450723.73       894836.28
  2007          48            406074.76       417405.75       823480.51
  2007          49            384583.09       399681.30       784264.39
  2007          50            366508.46       377808.00       744316.46
  2007          51            359246.71       360943.11       720189.82
  2007          52            338839.47       340691.22       679530.69
  2007          53            290184.06       293609.28       583793.34
  2007          54            286202.56       285058.10       571260.66
  2007          55            260567.84       259541.32       520109.16
  2007          56            228159.96       226733.49       454893.45
  2007          57            237965.34       235599.85       473565.19
  2007          58            239688.63       236355.55       476044.18
  2007          59            242723.62       235463.45       478187.08
  2007          60            220826.94       212324.60       433151.54
  2007          61            187130.94       178531.02       365661.96
  2007          62            187524.26       171907.84       359432.10
  2007          63            198817.19       176536.26       375353.45
  2007          64            225774.99       199456.97       425231.96
  2007          65            230400.99       201048.16       431449.15
  2007          66            200751.23       170047.66       370798.89
  2007          67            195868.55       161807.71       357676.25
  2007          68            192797.69       155805.27       348602.95
  2007          69            180252.66       142026.50       322279.16
  2007          70            172723.76       131609.33       304333.09
  2007          71            168556.27       123112.45       291668.71
  2007          72            160443.29       112192.98       272636.27
  2007          73            145027.03        96503.64       241530.67
  2007          74            133857.74        84275.23       218132.96
  2007          75            122573.23        72369.05       194942.28
  2007          76            112870.85        61157.90       174028.75
  2007          77            107809.94        56367.61       164177.55
  2007          78             99293.18        50869.22       150162.40
  2007          79             90113.53        43742.82       133856.35
  2007          80             77646.52        36516.28       114162.80
  2007          81             67343.20        30911.78        98254.98
  2007          82             58908.25        26885.12        85793.36
  2007          83             54655.86        24296.88        78952.73
  2007          84             51728.39        21625.81        73354.20
  2007          85             43786.16        17518.68        61304.83
  2007          86             34292.45        13462.03        47754.47
  2007          87             27367.59        10528.35        37895.94
  2007          88             22196.16         8114.47        30310.63
  2007          89             18566.64         6132.40        24699.03
  2007          90             15454.78         4566.89        20021.66
  2007          91             11983.52         3270.95        15254.47
  2007          92              8897.08         2296.27        11193.35
  2007          93              6804.16         1649.67         8453.83
  2007          94              5172.69         1211.67         6384.35
  2007          95              3702.69          871.80         4574.50
  2007          96              2546.65          611.77         3158.42
  2007          97              1723.97          413.72         2137.69
  2007          98              1191.86          257.81         1449.68
  2007          99               798.40          149.32          947.72
  2007         100               488.60           85.48          574.08
  2007         101               294.87           49.31          344.18
  2007         102               174.31           27.04          201.35
  2007         103               104.13           15.92          120.05
  2007         104                62.20            9.46           71.65
  2007         105                34.48            4.69           39.17
  2007         106                18.45            1.84           20.28
  2007         107                 9.36            0.37            9.73
  2007         108                 4.44            0.00            4.44
  2007         109                 1.76            0.00            1.76
  2007         110+                0.36            0.00            0.36
  2008           0            224668.40       238571.82       463240.21
  2008           1            225411.44       240145.86       465557.31
  2008           2            211874.25       227368.41       439242.66
  2008           3            217123.63       233656.64       450780.27
  2008           4            233384.71       251926.99       485311.71
  2008           5            233468.43       254016.26       487484.68
  2008           6            250983.22       273862.61       524845.83
  2008           7            289127.12       315885.24       605012.37
  2008           8            301158.67       329842.37       631001.04
  2008           9            299505.10       328316.07       627821.17
  2008          10            315272.49       343443.65       658716.14
  2008          11            323856.23       354993.13       678849.36
  2008          12            330163.81       370179.76       700343.57
  2008          13            330195.13       375757.22       705952.35
  2008          14            331532.60       380562.91       712095.51
