Germany, Exposure to risk (period 1x1), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2004          47            592171.74       607593.48      1199765.23
  2004          48            579289.08       590065.25      1169354.33
  2004          49            570268.84       574117.79      1144386.63
  2004          50            560388.62       557699.37      1118087.99
  2004          51            555507.90       550386.91      1105894.81
  2004          52            552563.35       546862.01      1099425.35
  2004          53            547235.07       541389.40      1088624.47
  2004          54            542203.50       537973.93      1080177.43
  2004          55            513476.84       512417.35      1025894.19
  2004          56            467972.23       466732.86       934705.09
  2004          57            450428.10       446766.62       897194.73
  2004          58            369021.80       361906.36       730928.16
  2004          59            420691.67       409789.83       830481.49
  2004          60            483725.84       472601.67       956327.50
  2004          61            480857.67       469301.17       950158.84
  2004          62            526976.33       509158.16      1036134.49
  2004          63            596445.50       569230.50      1165676.00
  2004          64            609408.00       574779.67      1184187.67
  2004          65            585403.34       545726.01      1131129.34
  2004          66            547502.33       504076.51      1051578.84
  2004          67            522991.00       473386.50       996377.50
  2004          68            507862.67       451409.67       959272.34
  2004          69            480905.84       420939.34       901845.17
  2004          70            417864.34       358612.68       776477.02
  2004          71            373274.17       311713.66       684987.83
  2004          72            376194.00       305289.83       681483.83
  2004          73            389601.00       306318.33       695919.33
  2004          74            393230.34       299389.83       692620.17
  2004          75            383638.83       282793.34       666432.16
  2004          76            369695.00       256133.35       625828.35
  2004          77            359270.66       223217.35       582488.01
  2004          78            358241.16       198879.34       557120.50
  2004          79            344265.17       170565.35       514830.52
  2004          80            322896.66       144578.45       467475.11
  2004          81            312786.99       135251.86       448038.84
  2004          82            308097.78       128064.46       436162.24
  2004          83            293518.75       114635.16       408153.91
  2004          84            237464.91        88287.08       325751.98
  2004          85            153763.23        55128.14       208891.37
  2004          86            106231.36        36541.23       142772.59
  2004          87             97756.75        31954.74       129711.49
  2004          88            104344.27        32005.40       136349.66
  2004          89            116979.34        33510.92       150490.27
  2004          90            111906.94        30461.93       142368.87
  2004          91             92009.70        23987.64       115997.34
  2004          92             70984.48        17457.40        88441.88
  2004          93             53735.78        12134.15        65869.93
  2004          94             41075.94         8756.81        49832.75
  2004          95             29662.62         5938.04        35600.66
  2004          96             20382.75         3899.91        24282.67
  2004          97             13495.38         2446.46        15941.84
  2004          98              8495.11         1430.08         9925.19
  2004          99              5166.81          827.06         5993.87
  2004         100              3109.01          454.45         3563.46
  2004         101              1797.13          248.55         2045.68
  2004         102              1031.90          126.89         1158.78
  2004         103               549.83           57.11          606.93
  2004         104               291.38           30.19          321.57
  2004         105               152.11           12.70          164.81
  2004         106                67.14            4.69           71.83
  2004         107                29.39            2.05           31.44
  2004         108                13.86            0.47           14.33
  2004         109                 5.19            1.00            6.19
  2004         110+                2.17            1.00            3.17
  2005           0            339917.52       357831.16       697748.67
  2005           1            344421.86       362703.58       707125.43
  2005           2            348367.56       366965.10       715332.66
  2005           3            355720.83       374844.26       730565.09
  2005           4            368620.18       387562.38       756182.55
  2005           5            377829.71       397743.87       775573.58
  2005           6            382096.59       402860.75       784957.33
  2005           7            390305.29       410587.99       800893.28
  2005           8            399091.77       420086.64       819178.41
  2005           9            381904.32       401965.12       783869.44
  2005          10            377727.83       397755.73       775483.56
  2005          11            387834.88       408424.05       796258.93
  2005          12            400632.12       420595.63       821227.75
  2005          13            410159.94       429933.42       840093.35
  2005          14            443352.01       465636.58       908988.59
  2005          15            458721.35       481338.15       940059.50
  2005          16            461973.18       485081.79       947054.97
  2005          17            464561.36       489124.56       953685.93
  2005          18            459216.96       481252.27       940469.22
  2005          19            450484.05       467587.32       918071.38
  2005          20            451876.74       466422.22       918298.95
  2005          21            456060.82       468411.43       924472.24
  2005          22            473414.04       484110.09       957524.13
  2005          23            482839.21       490672.48       973511.69
  2005          24            490111.51       495246.06       985357.57
  2005          25            480839.22       486075.54       966914.76
  2005          26            465353.96       472236.44       937590.40
  2005          27            466287.95       474765.81       941053.76
  2005          28            458877.43       467263.60       926141.03
  2005          29            449641.73       458068.22       907709.95
  2005          30            449260.21       457015.47       906275.68
  2005          31            456218.34       462919.44       919137.78
  2005          32            475100.55       484097.26       959197.81
  2005          33            533540.98       546593.19      1080134.18
  2005          34            567663.98       584209.41      1151873.38
  2005          35            594426.64       614070.11      1208496.75
  2005          36            637282.93       660656.50      1297939.43
  2005          37            663778.96       687690.65      1351469.61
  2005          38            681575.67       706966.78      1388542.44
  2005          39            693140.29       722719.48      1415859.76
  2005          40            701206.91       732716.19      1433923.10
  2005          41            708772.48       738811.07      1447583.56
  2005          42            698895.86       725932.97      1424828.83
  2005          43            683612.09       705707.48      1389319.57
  2005          44            669965.37       689188.92      1359154.29
  2005          45            651063.10       669720.30      1320783.40
  2005          46            628559.91       646678.31      1275238.23
  2005          47            603147.27       619746.22      1222893.49
  2005          48            591182.25       604978.07      1196160.32
  2005          49            578296.30       587236.84      1165533.14
  2005          50            569174.54       570853.87      1140028.41
  2005          51            559108.29       554628.76      1113737.06
  2005          52            554054.92       546996.93      1101051.85
  2005          53            550953.81       543261.21      1094215.02
  2005          54            545466.70       537428.17      1082894.87
  2005          55            540293.87       533731.82      1074025.70
  2005          56            511429.06       508132.78      1019561.84
  2005          57            465870.00       462443.66       928313.66
  2005          58            448252.14       442345.26       890597.40
  2005          59            366914.02       357959.73       724873.76
  2005          60            417967.33       404608.66       822575.99
  2005          61            480458.50       466411.67       946870.17
  2005          62            477478.67       462664.33       940143.00
  2005          63            523227.00       501465.49      1024692.48
  2005          64            592037.16       560062.83      1152099.99
  2005          65            604622.83       564504.50      1169127.33
  2005          66            580427.00       535339.67      1115766.67
  2005          67            542273.33       493907.00      1036180.33
  2005          68            517511.67       462819.67       980331.33
  2005          69            501794.00       440403.00       942197.00
  2005          70            474463.67       409487.84       883951.50
  2005          71            411567.67       347953.01       759520.68
  2005          72            367429.33       301774.17       669203.50
  2005          73            369135.17       294358.49       663493.66
  2005          74            382060.66       294540.33       676600.99
  2005          75            384177.67       286302.67       670480.33
  2005          76            373602.33       269158.00       642760.33
  2005          77            358691.67       242786.01       601477.68
  2005          78            347381.82       210523.01       557904.83
  2005          79            344515.33       186507.50       531022.83
  2005          80            328371.79       157429.98       485801.77
  2005          81            307000.04       133512.79       440512.82
  2005          82            295096.55       123720.14       418816.70
  2005          83            288196.51       115868.02       404064.53
  2005          84            271945.69       102495.24       374440.93
  2005          85            217590.79        78005.52       295596.31
  2005          86            139129.19        47994.41       187123.60
  2005          87             94849.41        31318.51       126167.92
  2005          88             85977.28        26976.88       112954.16
  2005          89             90250.95        26509.98       116760.93
  2005          90             99395.07        27238.09       126633.15
  2005          91             93242.58        24166.11       117408.69
  2005          92             74803.96        18569.07        93373.03
  2005          93             56409.79        13128.12        69537.91
  2005          94             41840.65         8964.49        50805.14
  2005          95             31008.78         6208.05        37216.83
  2005          96             21862.14         4084.35        25946.49
  2005          97             14523.44         2614.11        17137.55
  2005          98              9293.70         1574.53        10868.24
  2005          99              5688.38          893.70         6582.07
  2005         100              3353.99          499.86         3853.85
  2005         101              1938.25          267.76         2206.01
  2005         102              1096.58          143.20         1239.78
  2005         103               618.03           71.72          689.75
  2005         104               321.64           29.77          351.41
  2005         105               167.37           17.19          184.56
  2005         106                76.11            9.04           85.14
  2005         107                32.64            1.36           34.00
  2005         108                14.29            0.77           15.06
  2005         109                 5.64            0.06            5.70
  2005         110+                2.32            0.00            2.32
  2006           0            330048.73       348100.04       678148.77
  2006           1            340818.10       358739.05       699557.15
  2006           2            344357.93       362690.21       707048.14
  2006           3            348174.00       366683.26       714857.26
  2006           4            355334.74       374549.11       729883.85
  2006           5            368093.94       387237.65       755331.59
  2006           6            376837.15       396808.47       773645.62
  2006           7            381414.49       402044.69       783459.18
  2006           8            389919.97       410061.93       799981.90
  2006           9            398737.01       419662.97       818399.98
  2006          10            381614.02       401687.85       783301.87
  2006          11            377692.18       397599.66       775291.83
  2006          12            387692.76       408202.16       795894.92
  2006          13            400276.57       420151.04       820427.61
  2006          14            409774.64       429330.06       839104.70
  2006          15            443100.03       465186.30       908286.32
  2006          16            458761.87       481196.90       939958.77
  2006          17            462174.01       484560.85       946734.86
  2006          18            465801.68       488952.72       954754.40
  2006          19            463225.21       482613.84       945839.05
  2006          20            455521.68       469701.03       925222.70
  2006          21            456619.62       468771.06       925390.68
  2006          22            460558.07       471006.93       931564.99
  2006          23            477431.37       487059.66       964491.03
  2006          24            485832.01       492938.36       978770.37
  2006          25            491989.54       496429.03       988418.57
  2006          26            481859.84       486458.11       968317.94
  2006          27            466132.35       472158.66       938291.01
  2006          28            466767.94       474271.48       941039.42
  2006          29            459190.30       466392.85       925583.15
  2006          30            449816.93       456871.84       906688.77
  2006          31            449135.73       455675.28       904811.00
  2006          32            455986.74       461436.46       917423.21
  2006          33            474770.50       482267.07       957037.57
  2006          34            532803.94       544580.08      1077384.02
  2006          35            566734.60       581583.76      1148318.35
  2006          36            593275.77       611290.66      1204566.42
  2006          37            636094.90       657610.09      1293704.99
  2006          38            662545.99       684894.95      1347440.94
  2006          39            680430.41       704126.17      1384556.58
  2006          40            691999.34       719872.78      1411872.12
  2006          41            700136.05       729711.17      1429847.22
  2006          42            707658.48       735876.38      1443534.86
  2006          43            697784.06       723164.70      1420948.76
  2006          44            682447.91       702990.66      1385438.57
  2006          45            668759.18       686397.31      1355156.49
  2006          46            649820.20       666788.37      1316608.57
  2006          47            627435.88       643857.86      1271293.74
  2006          48            601904.71       616724.63      1218629.34
  2006          49            589850.04       601773.88      1191623.93
  2006          50            576841.54       583875.26      1160716.80
  2006          51            567636.61       567422.98      1135059.58
  2006          52            557475.80       550881.67      1108357.47
  2006          53            552226.57       543142.71      1095369.28
  2006          54            548954.76       539175.99      1088130.75
  2006          55            543328.85       533091.57      1076420.42
  2006          56            537970.55       529071.98      1067042.53
  2006          57            509003.05       503450.96      1012454.02
  2006          58            463498.17       457834.25       921332.42
  2006          59            445726.66       437500.44       883227.10
  2006          60            364475.89       353325.32       717801.20
  2006          61            414880.83       399089.16       813970.00
  2006          62            476932.33       459908.83       936841.17
  2006          63            473896.00       455616.50       929512.50
  2006          64            519175.67       493416.66      1012592.32
  2006          65            587218.33       550155.50      1137373.83
  2006          66            599442.17       553840.67      1153282.84
  2006          67            574987.50       524748.01      1099735.50
  2006          68            536662.67       483249.34      1019912.00
  2006          69            511516.33       451805.34       963321.67
  2006          70            495291.00       428929.68       924220.68
  2006          71            467568.34       397762.51       865330.84
  2006          72            405711.84       337374.85       743086.68
  2006          73            360631.17       291352.17       651983.33
  2006          74            362106.83       283403.17       645510.00
  2006          75            373251.50       282030.33       655281.83
  2006          76            374296.67       272886.17       647182.84
  2006          77            362919.67       255471.50       618391.17
  2006          78            346963.34       229097.67       576061.01
  2006          79            334303.16       197627.51       531930.67
  2006          80            327605.12       172554.34       500159.46
  2006          81            312447.56       145820.95       458268.52
  2006          82            289940.07       122370.63       412310.69
  2006          83            276297.64       112267.46       388565.10
  2006          84            267449.64       103796.46       371246.10
  2006          85            249551.54        90722.54       340274.08
  2006          86            197095.15        68201.66       265296.80
  2006          87            124507.60        41407.15       165914.75
  2006          88             83516.82        26464.07       109980.89
  2006          89             74420.83        22351.63        96772.46
  2006          90             76667.51        21545.37        98212.88
  2006          91             82795.26        21637.25       104432.51
  2006          92             76083.42        18759.11        94842.54
  2006          93             59628.28        14090.83        73719.11
  2006          94             43985.97         9703.17        53689.13
  2006          95             31643.30         6406.44        38049.74
  2006          96             22849.39         4272.22        27121.62
  2006          97             15685.72         2771.24        18456.96
  2006          98             10058.30         1674.87        11733.17
  2006          99              6253.34          970.15         7223.49
  2006         100              3726.75          536.67         4263.42
  2006         101              2114.09          296.50         2410.59
  2006         102              1173.20          146.08         1319.28
  2006         103               644.22           79.87          724.09
  2006         104               355.18           36.89          392.07
  2006         105               182.47           15.61          198.07
  2006         106                86.54           12.02           98.56
  2006         107                40.11            3.53           43.64
  2006         108                17.61            0.40           18.01
  2006         109                 6.60            0.00            6.60
  2006         110+                2.95            0.00            2.95
  2007           0            328940.34       347501.52       676441.86
  2007           1            330853.54       348955.74       679809.28
  2007           2            340680.14       358722.82       699402.96
  2007           3            344030.66       362287.74       706318.39
  2007           4            347717.53       366205.18       713922.71
  2007           5            354682.85       374078.76       728761.61
  2007           6            367007.54       386208.44       753215.97
  2007           7            376059.23       395972.83       772032.06
  2007           8            380889.87       401403.46       782293.33
  2007           9            389400.98       409535.38       798936.36
  2007          10            398307.57       419159.10       817466.66
  2007          11            381341.73       401370.69       782712.42
  2007          12            377501.77       397351.77       774853.54
  2007          13            387467.83       407823.50       795291.33
  2007          14            399839.34       419505.02       819344.36
  2007          15            409363.91       428758.77       838122.67
  2007          16            443039.91       464853.58       907893.49
  2007          17            458804.56       480563.01       939367.57
  2007          18            463145.01       484535.15       947680.17
  2007          19            469249.30       490681.18       959930.48
  2007          20            467933.27       484983.49       952916.76
  2007          21            459716.02       472117.10       931833.12
  2007          22            460396.08       471233.02       931629.10
  2007          23            463705.32       473676.75       937382.07
  2007          24            479729.41       489202.81       968932.23
  2007          25            486978.46       494041.38       981019.84
  2007          26            492362.95       496535.40       988898.35
  2007          27            481923.44       485972.19       967895.64
  2007          28            466056.30       471392.13       937448.43
  2007          29            466535.45       473054.74       939590.19
  2007          30            458762.49       464862.25       923624.74
  2007          31            449280.65       455305.18       904585.83
  2007          32            448640.49       453927.44       902567.93
  2007          33            455598.21       459686.24       915284.46
  2007          34            473979.56       480340.22       954319.78
  2007          35            531889.43       542233.09      1074122.52
  2007          36            565634.83       578971.55      1144606.38
  2007          37            592083.12       608259.31      1200342.43
  2007          38            634783.53       654817.98      1289601.51
  2007          39            661157.45       681976.25      1343133.69
  2007          40            679205.22       701331.53      1380536.75
  2007          41            690784.09       716847.36      1407631.45
  2007          42            698892.52       726586.99      1425479.51
  2007          43            706470.96       732862.77      1439333.72
  2007          44            696466.71       720065.32      1416532.03
  2007          45            681123.30       699945.82      1381069.12
  2007          46            667365.48       683221.10      1350586.58
  2007          47            648517.25       663640.04      1312157.29
  2007          48            626066.08       640710.14      1266776.22
  2007          49            600463.30       613316.16      1213779.46
  2007          50            588245.64       598259.54      1186505.18
  2007          51            575211.66       580308.85      1155520.51
  2007          52            565935.64       563486.89      1129422.53
  2007          53            555662.34       546824.43      1102486.77
  2007          54            550192.24       538961.89      1089154.13
  2007          55            546786.72       534814.08      1081600.81
  2007          56            540956.69       528392.88      1069349.57
  2007          57            535347.45       524217.04      1059564.50
  2007          58            506390.66       498564.75      1004955.42
  2007          59            460908.69       452839.64       913748.33
  2007          60            442841.85       432054.50       874896.35
  2007          61            361730.04       348419.73       710149.76
  2007          62            411814.16       393411.00       805225.16
  2007          63            473376.17       452943.50       926319.67
  2007          64            470144.83       448281.17       918426.00
  2007          65            514775.66       484650.49       999426.15
  2007          66            582120.83       539853.17      1121974.00
  2007          67            593867.50       542909.51      1136777.01
  2007          68            569187.67       513836.50      1083024.17
  2007          69            530634.34       472174.84      1002809.18
  2007          70            505103.50       440432.67       945536.17
  2007          71            488359.67       417063.50       905423.17
  2007          72            460674.84       385895.67       846570.51
  2007          73            398467.34       326014.51       724481.85
  2007          74            353423.34       280404.17       633827.50
  2007          75            353975.67       271647.00       625622.67
  2007          76            363817.17       269197.83       633015.00
  2007          77            363985.00       259410.67       623395.67
  2007          78            351214.50       241369.17       592583.67
  2007          79            334318.34       215263.01       549581.35
  2007          80            316926.31       183400.49       500326.80
  2007          81            311960.55       159990.65       471951.20
  2007          82            295472.72       133898.82       429371.54
  2007          83            271942.67       111427.74       383370.40
  2007          84            256870.32       100964.20       357834.52
  2007          85            246072.19        92321.85       338394.04
  2007          86            226613.80        79496.13       306109.93
  2007          87            176641.69        58920.24       235561.93
  2007          88            109945.04        35151.98       145097.02
  2007          89             72489.88        22041.38        94531.26
  2007          90             63452.40        18231.63        81684.03
  2007          91             64072.00        17165.34        81237.34
  2007          92             67774.58        16821.18        84595.75
  2007          93             60966.70        14335.92        75302.62
  2007          94             46564.53        10443.04        57007.57
  2007          95             33456.40         6954.61        40411.01
  2007          96             23459.22         4436.78        27896.01
  2007          97             16431.10         2911.95        19343.05
  2007          98             10987.57         1803.67        12791.23
  2007          99              6797.59         1050.98         7848.57
  2007         100              4105.53          583.12         4688.65
  2007         101              2381.16          326.48         2707.64
  2007         102              1302.03          169.83         1471.86
  2007         103               706.84           79.41          786.25
  2007         104               367.20           40.70          407.90
  2007         105               194.17           20.89          215.05
  2007         106                92.46            8.77          101.24
  2007         107                43.70            5.69           49.40
  2007         108                19.76            0.47           20.23
  2007         109                 8.48            0.00            8.48
  2007         110+                3.70            0.00            3.70
  2008           0            334976.84       352953.28       687930.12
  2008           1            329873.36       348384.04       678257.40
  2008           2            330847.53       349042.83       679890.36
  2008           3            340394.93       358465.97       698860.89
  2008           4            343664.72       361832.35       705497.07
  2008           5            347123.72       365672.66       712796.39
  2008           6            353657.48       373087.38       726744.86
  2008           7            366340.96       385580.51       751921.47
  2008           8            375587.89       395497.21       771085.09
  2008           9            380471.15       400880.90       781352.05
  2008          10            389035.59       409027.95       798063.54
  2008          11            398035.28       418858.63       816893.90
  2008          12            381172.34       401199.51       782371.85
  2008          13            377444.19       397197.63       774641.82
  2008          14            387313.03       407499.99       794813.02
  2008          15            399556.85       419115.77       818672.62
  2008          16            409388.43       428613.62       838002.05
  2008          17            443038.35       464475.35       907513.70
  2008          18            459790.24       480989.60       940779.84
  2008          19            466301.92       486828.62       953130.54
  2008          20            473856.70       493669.14       967525.84
  2008          21            471822.01       487779.57       959601.58
  2008          22            463000.70       474839.67       937840.37
  2008          23            463082.10       473963.77       937045.87
  2008          24            465753.62       475760.62       941514.25
  2008          25            480794.18       490444.52       971238.70
  2008          26            487309.71       494436.57       981746.28
  2008          27            492278.14       496157.00       988435.13
  2008          28            481742.09       485145.48       966887.57
  2008          29            465867.03       470071.62       935938.65
  2008          30            465975.61       471428.39       937404.00
  2008          31            458315.91       463228.44       921544.35
  2008          32            448842.15       453374.48       902216.63
  2008          33            448331.78       452222.62       900554.41
  2008          34            455122.69       457968.81       913091.50
  2008          35            473465.65       478514.77       951980.42
  2008          36            531076.22       539889.83      1070966.04
  2008          37            564622.70       576153.57      1140776.27
  2008          38            591039.13       605396.90      1196436.03
  2008          39            633577.51       652015.46      1285592.97
  2008          40            660062.05       679182.09      1339244.13
  2008          41            678156.41       698687.74      1376844.15
  2008          42            689535.27       713810.18      1403345.45
  2008          43            697672.05       723308.06      1420980.11
  2008          44            705261.72       729570.09      1434831.81
  2008          45            695212.30       716801.39      1412013.69
  2008          46            679850.18       696726.74      1376576.92
  2008          47            666010.79       679841.39      1345852.18
  2008          48            647068.91       660205.55      1307274.45
  2008          49            624721.72       637283.93      1262005.65
  2008          50            598908.42       609762.16      1208670.58
  2008          51            586707.76       594524.75      1181232.51
  2008          52            573490.42       576339.68      1149830.10
  2008          53            564164.14       559373.99      1123538.13
  2008          54            553789.24       542661.57      1096450.80
  2008          55            548156.08       534574.32      1082730.39
  2008          56            544548.92       530163.40      1074712.33
  2008          57            538411.04       523517.98      1061929.02
  2008          58            532657.59       519120.67      1051778.26
  2008          59            503684.14       493288.34       996972.48
  2008          60            458045.25       447352.24       905397.48
  2008          61            439760.45       426273.38       866033.84
  2008          62            359069.79       343382.44       702452.23
  2008          63            408662.33       387390.16       796052.49
  2008          64            469619.00       445774.83       915393.84
  2008          65            466102.67       440281.84       906384.50
  2008          66            510213.66       475632.32       985845.98
  2008          67            576603.33       529326.33      1105929.66
  2008          68            587806.50       531741.67      1119548.17
  2008          69            562836.17       502349.01      1065185.17
  2008          70            524096.50       460721.84       984818.34
  2008          71            498237.17       428681.17       926918.33
  2008          72            480797.50       404852.67       885650.17
  2008          73            452680.00       373303.34       825983.34
  2008          74            390682.18       314114.85       704797.03
  2008          75            345642.17       269053.33       614695.50
  2008          76            345077.50       259580.00       604657.50
  2008          77            353580.33       255944.66       609524.98
  2008          78            352316.83       245161.67       597478.50
  2008          79            338517.50       226735.00       565252.50
  2008          80            318765.09       200518.58       519283.67
  2008          81            301873.84       170012.74       471886.58
  2008          82            295004.74       147047.27       442052.01
  2008          83            277299.64       122011.02       399310.66
  2008          84            252974.00       100349.04       353323.04
  2008          85            236434.53        89908.50       326343.03
  2008          86            223602.88        80849.95       304452.83
  2008          87            202942.40        68516.77       271459.17
  2008          88            155742.87        50086.23       205829.10
  2008          89             95277.74        29327.08       124604.83
  2008          90             61687.08        17965.16        79652.24
  2008          91             52991.80        14521.28        67513.08
  2008          92             52219.11        13308.15        65527.25
  2008          93             54003.68        12731.64        66735.32
  2008          94             47365.66        10591.90        57957.56
  2008          95             35141.19         7419.42        42560.61
  2008          96             24658.79         4786.24        29445.02
  2008          97             16765.63         2982.32        19747.94
  2008          98             11355.99         1900.36        13256.35
  2008          99              7381.43         1137.94         8519.37
  2008         100              4402.39          623.78         5026.17
  2008         101              2568.89          344.76         2913.65
  2008         102              1437.25          179.46         1616.71
  2008         103               745.82           87.16          832.97
  2008         104               397.14           38.91          436.06
  2008         105               196.52           20.37          216.89
  2008         106               103.66            9.22          112.88
  2008         107                45.63            4.61           50.24
  2008         108                17.69            0.94           18.62
  2008         109                 7.37            0.00            7.37
  2008         110+                3.01            0.00            3.01
  2009           0            327452.83       344559.64       672012.46
  2009           1            336263.35       354162.16       690425.51
  2009           2            330045.83       348603.41       678649.24
  2009           3            330795.33       348978.93       679774.27
  2009           4            340183.79       358204.72       698388.51
  2009           5            343274.89       361433.87       704708.76
  2009           6            346301.37       364890.94       711192.32
  2009           7            353259.45       372643.52       725902.97
  2009           8            366108.65       385442.89       751551.54
  2009           9            375337.40       395371.49       770708.89
  2009          10            380236.82       400530.09       780766.91
  2009          11            388956.22       408915.46       797871.68
  2009          12            397988.38       418715.45       816703.82
  2009          13            381191.75       401258.99       782450.74
  2009          14            377471.14       397217.99       774689.13
  2009          15            387367.83       407547.83       794915.66
  2009          16            399879.56       419405.84       819285.41
  2009          17            409469.34       428610.53       838079.86
  2009          18            444168.90       465402.99       909571.88
  2009          19            462837.67       483539.72       946377.39
  2009          20            470789.95       490101.11       960891.06
  2009          21            477675.45       496806.36       974481.82
  2009          22            475013.90       490803.14       965817.05
  2009          23            465572.17       477763.02       943335.19
  2009          24            465294.72       476181.32       941476.04
  2009          25            467116.90       477269.98       944386.88
  2009          26            481402.94       491124.55       972527.49
  2009          27            487486.17       494503.97       981990.14
  2009          28            492362.53       495516.22       987878.75
  2009          29            481693.42       484191.05       965884.47
  2009          30            465561.79       468903.84       934465.62
  2009          31            465743.10       470127.84       935870.94
  2009          32            458036.84       461596.18       919633.03
  2009          33            448573.65       451871.86       900445.51
  2009          34            448143.34       450875.72       899019.05
  2009          35            454864.49       456687.41       911551.91
  2009          36            473013.73       476822.57       949836.30
  2009          37            530240.81       537549.44      1067790.25
  2009          38            563670.54       573438.51      1137109.05
  2009          39            590011.89       602800.11      1192812.00
  2009          40            632540.69       649245.50      1281786.19
  2009          41            659139.34       676699.57      1335838.91
  2009          42            676962.00       695906.00      1372868.00
  2009          43            688314.01       710682.57      1398996.58
  2009          44            696473.25       719991.59      1416464.84
  2009          45            704038.39       726316.24      1430354.64
  2009          46            693984.61       713519.78      1407504.39
  2009          47            678521.39       693356.70      1371878.09
  2009          48            664612.94       676248.61      1340861.55
  2009          49            645593.78       656713.73      1302307.51
  2009          50            623243.57       633809.51      1257053.08
  2009          51            597387.67       605998.07      1203385.74
  2009          52            584995.84       590498.83      1175494.67
  2009          53            571760.57       572213.81      1143974.38
  2009          54            562259.71       555235.11      1117494.82
  2009          55            551799.56       538261.64      1090061.20
  2009          56            546015.53       529936.98      1075952.51
  2009          57            542093.84       525266.39      1067360.23
  2009          58            535679.76       518348.34      1054028.10
  2009          59            529812.71       513601.86      1043414.57
  2009          60            500581.54       487338.11       987919.65
  2009          61            454959.53       441445.53       896405.07
  2009          62            436603.82       420338.24       856942.06
  2009          63            356323.40       338235.54       694558.93
  2009          64            405261.49       381203.81       786465.30
  2009          65            465533.66       437992.67       903526.33
  2009          66            461743.67       432208.17       893951.84
  2009          67            505274.98       466552.12       971827.10
  2009          68            570653.49       518452.65      1089106.13
  2009          69            581282.50       519921.50      1101204.00
  2009          70            556036.00       490300.35      1046336.35
  2009          71            517154.34       448817.83       965972.17
  2009          72            490789.99       416457.33       907247.32
  2009          73            472659.00       392007.34       864666.33
  2009          74            443993.50       360071.00       804064.50
  2009          75            382273.68       301782.21       684055.89
  2009          76            337073.67       257390.33       594463.99
  2009          77            335493.15       247069.82       582562.97
  2009          78            342325.97       242052.97       584378.94
  2009          79            339633.65       230499.99       570133.65
  2009          80            324612.65       211653.83       536266.47
  2009          81            303740.13       185842.16       489582.29
  2009          82            285527.04       156272.13       441799.17
  2009          83            276760.57       133983.14       410743.71
  2009          84            257823.99       110019.41       367843.40
  2009          85            232649.01        89223.29       321872.30
  2009          86            214712.17        78826.30       293538.47
  2009          87            200081.55        69810.24       269891.79
  2009          88            178637.40        58214.53       236851.93
  2009          89            134973.13        41715.30       176688.43
  2009          90             80935.29        23928.41       104863.69
  2009          91             51333.77        14257.40        65591.17
  2009          92             43129.47        11222.45        54351.91
  2009          93             41388.00        10003.01        51391.01
  2009          94             41769.51         9400.99        51170.50
  2009          95             35628.12         7532.78        43160.90
  2009          96             25693.42         5085.29        30778.70
  2009          97             17542.92         3181.92        20724.84
  2009          98             11521.98         1924.45        13446.43
  2009          99              7584.46         1184.89         8769.35
  2009         100              4741.75          660.02         5401.77
  2009         101              2704.56          355.39         3059.95
  2009         102              1530.37          185.23         1715.59
  2009         103               806.96           95.94          902.91
  2009         104               411.92           45.82          457.74
  2009         105               212.45           20.08          232.53
  2009         106               101.33           10.20          111.54
  2009         107                49.82            4.22           54.04
  2009         108                18.90            1.77           20.67
  2009         109                 7.61            0.23            7.83
  2009         110+                3.34            0.00            3.34
  2010           0            325668.39       342374.08       668042.46
  2010           1            329061.23       346236.35       675297.58
  2010           2            336692.08       354658.69       691350.77
  2010           3            330347.15       348846.98       679194.13
  2010           4            330922.99       349094.99       680017.98
  2010           5            340137.72       358176.74       698314.46
